response_fn_50,response_fn_51,response_fn_52,response_fn_53,response_fn_54,response_fn_55,response_fn_56,response_fn_57,response_fn_58,response_fn_59,response_fn_60
Viscosity at vent [Pa s],Fraz. crystal 1 at vent,Fraz. crystal 2 at vent,Fraz. crystal 3 at vent,Total cry. fract. at vent [wt.],Gas_1 exs. fraction at vent [vol.],Gas_1 exs. fraction at vent [vol.],Dissolved gas_1 fraction at vent [wt.],Dissolved gas_2 fraction at vent [wt.],Fluid breakup flag at vent,Filament breakup diameter at vent
683353.335187,0.311854776351,0.0,0.0,0.311854776351,0.726989692389,0.0720289442553,0.00079562366841,4.29149746087e-08,0.0,0.0
10726.7170043,0.221531389658,0.0,0.0,0.221531389658,0.526809750965,0.27118254637,0.00262046254719,2.89247869913e-06,0.0,0.0
98000.0800616,0.260885359335,0.0,0.0,0.260885359335,0.86065589543,0.0240284364491,0.00152091204983,4.18934092851e-08,0.0,0.0
39812.0462294,0.261504453334,0.0,0.0,0.261504453334,0.616489189585,0.122681563673,0.000742371185177,7.87083881126e-08,0.0,0.0
6548.03696878,0.16555663866,0.0,0.0,0.16555663866,0.683520804716,0.222132886307,0.00340188248391,3.00792477232e-06,0.0,0.0
2965.03618098,0.096841243029,0.0,0.0,0.096841243029,0.647798108997,0.26476442076,0.00418108829358,5.85076696732e-06,0.0,0.0
3772.59116381,0.127979664213,0.0,0.0,0.127979664213,0.800002490513,0.0998091714889,0.00487552157522,2.23811739307e-06,0.0,0.0
683873.348872,0.311533875614,0.0,0.0,0.311533875614,0.486247793255,0.339629393061,0.000637268898113,2.22689098112e-07,0.0,0.0
30611.7383871,0.210272476253,0.0,0.0,0.210272476253,0.667370480227,0.188881646058,0.000814624748047,1.40773201114e-07,0.0,0.0
1230371.99235,0.347958758042,0.0,0.0,0.347958758042,0.622563214919,0.1206343717,0.000744561285884,7.69416460247e-08,0.0,0.0
4536261.50751,0.407171096114,0.0,0.0,0.407171096114,0.460671792409,0.130819098353,0.000710449909254,1.05383209764e-07,0.0,0.0
18890.1411325,0.218696305594,0.0,0.0,0.218696305594,0.653786174789,0.186898524315,0.000784879242584,1.31834606672e-07,0.0,0.0
25790.1404837,0.203764400006,0.0,0.0,0.203764400006,0.424890038022,0.460130667653,0.000733103001854,4.78962998405e-07,0.0,0.0
5086115.79758,0.396254889208,0.0,0.0,0.396254889208,0.419683343294,0.242759661939,0.000637872109449,1.81653393524e-07,0.0,0.0
91296.198635,0.263996208159,0.0,0.0,0.263996208159,0.611180903052,0.243960370381,0.00079876224604,1.96410021233e-07,0.0,0.0
13553.0469383,0.206870789132,0.0,0.0,0.206870789132,0.405108658022,0.457983829754,0.00228727902404,5.10194652684e-06,0.0,0.0
463890.276295,0.306840248222,0.0,0.0,0.306840248222,0.388872901403,0.427370671322,0.000563384849845,2.81703578841e-07,0.0,0.0
5783.90403746,0.195674982247,0.0,0.0,0.195674982247,0.842020086287,0.0280640100748,0.00516977896638,6.10842507055e-07,0.0,0.0
29537.7303316,0.187651110573,0.0,0.0,0.187651110573,0.816615190039,0.0567783055389,0.000984984042225,4.57909362795e-08,0.0,0.0
16222.7482853,0.191533611934,0.0,0.0,0.191533611934,0.614752669379,0.303591359642,0.00302498630239,3.71130665124e-06,0.0,0.0
10153.0200914,0.152256675325,0.0,0.0,0.152256675325,0.70328746595,0.208930646159,0.0023628857615,1.30212475345e-06,0.0,0.0
169881.215797,0.311772316224,0.0,0.0,0.311772316224,0.342905902679,0.269329881713,0.000597244029481,2.20598476634e-07,0.0,0.0
3592.16974533,0.1752647039,0.0,0.0,0.1752647039,0.586301230773,0.258272118055,0.00451416763039,7.42102171291e-06,0.0,0.0
2884.28771882,0.125454023095,0.0,0.0,0.125454023095,0.719081805978,0.149275703717,0.00422655657771,2.89215434027e-06,0.0,0.0
8913.46857206,0.177656740739,0.0,0.0,0.177656740739,0.619174756486,0.28986465678,0.00414419430786,6.65954608169e-06,0.0,0.0
7391.56092202,0.175816388963,0.0,0.0,0.175816388963,0.569155685021,0.321659973379,0.00444479444533,9.40246543594e-06,0.0,0.0
3178.45604977,0.118513515377,0.0,0.0,0.118513515377,0.775624961549,0.112844849759,0.00420362310841,1.95232577667e-06,0.0,0.0
5325.16953967,0.153053762333,0.0,0.0,0.153053762333,0.753715913304,0.135736266855,0.00456005403453,2.89844078698e-06,0.0,0.0
3125.04365082,0.0937429672553,0.0,0.0,0.0937429672553,0.625454828142,0.292675653638,0.00397231772194,6.09563402022e-06,0.0,0.0
7670299.95728,0.430959378793,0.0,0.0,0.430959378793,0.555923622396,0.0497581635518,0.000774501686696,3.63418534349e-08,0.0,0.0
1033333.99572,0.349618953306,0.0,0.0,0.349618953306,0.443752634786,0.266608548108,0.000634735376254,1.87324394349e-07,0.0,0.0
61743.2896441,0.260219535636,0.0,0.0,0.260219535636,0.59775488792,0.211565779665,0.000766962552207,1.57591500076e-07,0.0,0.0
2052.91276625,0.107891246657,0.0,0.0,0.107891246657,0.39441266127,0.473572558445,0.00311714611367,1.02301125816e-05,0.0,0.0
8798.80924283,0.171311265178,0.0,0.0,0.171311265178,0.531209937008,0.36665323649,0.00351981069129,7.24115471865e-06,0.0,0.0
18227.5780598,0.183633110091,0.0,0.0,0.183633110091,0.67639404794,0.237715440568,0.00191952019595,1.02431868751e-06,0.0,0.0
816270.158736,0.35296806265,0.0,0.0,0.35296806265,0.364220843287,0.157709228111,0.000670038687575,1.47131127339e-07,0.0,0.0
469346.925937,0.290911341995,0.0,0.0,0.290911341995,0.599392736798,0.26878146301,0.000806493537598,2.25501810843e-07,0.0,0.0
234439.221451,0.272982245723,0.0,0.0,0.272982245723,0.577223502094,0.299680591056,0.000810255012988,2.66272954258e-07,0.0,0.0
2451.55101541,0.113773673719,0.0,0.0,0.113773673719,0.803527268832,0.0651312156203,0.00482816351454,1.37932382543e-06,0.0,0.0
247310.651524,0.303083511059,0.0,0.0,0.303083511059,0.278050734937,0.526793428372,0.000469070634659,3.47280373136e-07,0.0,0.0
2437.87822059,0.105951726427,0.0,0.0,0.105951726427,0.846813572741,0.0422203199527,0.00458471247631,7.36436099847e-07,0.0,0.0
435819.699009,0.334642225826,0.0,0.0,0.334642225826,0.610769539695,0.0366822549737,0.00078720593827,2.44702085673e-08,0.0,0.0
8827.26553802,0.17516627294,0.0,0.0,0.17516627294,0.630046185615,0.278399019517,0.00416269151976,6.31349165814e-06,0.0,0.0
62647.1082885,0.256995485144,0.0,0.0,0.256995485144,0.852316363653,0.0258282874002,0.00175031905876,6.08138633715e-08,0.0,0.0
517584.867431,0.311814999675,0.0,0.0,0.311814999675,0.59048615562,0.22465126749,0.000707272719408,1.43308494336e-07,0.0,0.0
4012.49697936,0.108034746366,0.0,0.0,0.108034746366,0.613896437612,0.309013477464,0.00388448740814,6.30369968911e-06,0.0,0.0
1992652.61837,0.381597383662,0.0,0.0,0.381597383662,0.385463331117,0.237689291454,0.000629352159135,1.89292267502e-07,0.0,0.0
2321.64191466,0.0783764313404,0.0,0.0,0.0783764313404,0.720227376134,0.175260943547,0.00354937480793,2.40255400936e-06,0.0,0.0
3852.56832766,0.15339708558,0.0,0.0,0.15339708558,0.751748081911,0.0914019729098,0.00443177966957,1.79154509617e-06,0.0,0.0
161103.266048,0.290586726363,0.0,0.0,0.290586726363,0.729448065446,0.0561169880175,0.000798624451856,3.29331936672e-08,0.0,0.0
10163.7192634,0.195641065645,0.0,0.0,0.195641065645,0.745303390971,0.155787588979,0.00364938138796,2.15976123791e-06,0.0,0.0
71244.6369246,0.239962871412,0.0,0.0,0.239962871412,0.746666090354,0.136538052124,0.00111950489288,1.68332859225e-07,0.0,0.0
6809.18899157,0.200874233525,0.0,0.0,0.200874233525,0.443724877363,0.382821057489,0.00302170819012,6.73739497585e-06,0.0,0.0
28245.7683776,0.237372669918,0.0,0.0,0.237372669918,0.528705171943,0.28776291969,0.00102242622328,4.5035943194e-07,0.0,0.0
313789.44364,0.307273760975,0.0,0.0,0.307273760975,0.272134291974,0.449063158112,0.000486522967677,3.22229236142e-07,0.0,0.0
3116.66625586,0.118986322415,0.0,0.0,0.118986322415,0.485748373892,0.411058093109,0.00363545030739,9.61573102272e-06,0.0,0.0
295677.672553,0.306767193531,0.0,0.0,0.306767193531,0.281777938648,0.442349504204,0.000494054301144,3.15137305405e-07,0.0,0.0
3227.81253044,0.111666191169,0.0,0.0,0.111666191169,0.803453010463,0.104456766547,0.00489776521269,2.36000469848e-06,0.0,0.0
1204527.2854,0.357845703147,0.0,0.0,0.357845703147,0.428507787849,0.191926429553,0.000667011907751,1.51175888089e-07,0.0,0.0
14478.5776644,0.191215652641,0.0,0.0,0.191215652641,0.669298964363,0.239487395308,0.00402688962292,4.70370884136e-06,0.0,0.0
172069.194112,0.288827893476,0.0,0.0,0.288827893476,0.587862101044,0.263633352328,0.000820701348275,2.35685998533e-07,0.0,0.0
255571.603736,0.318016456736,0.0,0.0,0.318016456736,0.507110536989,0.145170695066,0.000710108755868,1.06208656465e-07,0.0,0.0
699648.618916,0.356298147669,0.0,0.0,0.356298147669,0.502753228101,0.0514101154119,0.000770430744521,4.1486737758e-08,0.0,0.0
8240.90100215,0.188813844699,0.0,0.0,0.188813844699,0.629247377711,0.280359598268,0.00446435184097,7.34797445543e-06,0.0,0.0
127381.601408,0.267604693121,0.0,0.0,0.267604693121,0.687260180977,0.208008102272,0.00139869174389,4.56700708002e-07,0.0,0.0
263805.581908,0.282423034174,0.0,0.0,0.282423034174,0.54242506298,0.335883650975,0.000743429813971,2.69771289736e-07,0.0,0.0
3935.43562553,0.144887837235,0.0,0.0,0.144887837235,0.748413859828,0.155272325545,0.00459441456051,3.42348953679e-06,0.0,0.0
126666.366099,0.26687175302,0.0,0.0,0.26687175302,0.541642371594,0.313469347495,0.000764513331068,2.67646642553e-07,0.0,0.0
80635.3867595,0.242359359468,0.0,0.0,0.242359359468,0.628129797866,0.23424508656,0.000796173637559,1.80546189203e-07,0.0,0.0
546645.197262,0.304789995349,0.0,0.0,0.304789995349,0.538358053658,0.334750368806,0.000714631383252,2.49798072675e-07,0.0,0.0
563840.545481,0.336215383079,0.0,0.0,0.336215383079,0.356036204654,0.248941110171,0.000613052570359,2.05349073416e-07,0.0,0.0
3494.23842158,0.121927988469,0.0,0.0,0.121927988469,0.777766749051,0.1349367549,0.00450207691752,2.71012150809e-06,0.0,0.0
396555.21298,0.285563994133,0.0,0.0,0.285563994133,0.808459520855,0.0518053651044,0.00100667980245,4.39756067477e-08,0.0,0.0
3322.67796641,0.145885168966,0.0,0.0,0.145885168966,0.616717581077,0.269041508818,0.00444162959513,7.10255020803e-06,0.0,0.0
65881.0595111,0.262479195216,0.0,0.0,0.262479195216,0.649079346352,0.0850220542295,0.000766203391191,5.35739785713e-08,0.0,0.0
221749.849109,0.30325304194,0.0,0.0,0.30325304194,0.377478866605,0.416760802652,0.000553993432398,2.73035942867e-07,0.0,0.0
57981.4576418,0.244720408815,0.0,0.0,0.244720408815,0.528266307286,0.320961626986,0.000848905966291,3.47875196886e-07,0.0,0.0
182214.198248,0.266633848684,0.0,0.0,0.266633848684,0.671935920795,0.206058259224,0.000864498719784,1.72527923406e-07,0.0,0.0
27075.4853719,0.23413062287,0.0,0.0,0.23413062287,0.664715853881,0.202476554208,0.00138079685963,4.46685026955e-07,0.0,0.0
18487.8938494,0.180828703449,0.0,0.0,0.180828703449,0.712848573031,0.176686474709,0.001154657573,2.48365210041e-07,0.0,0.0
11088.6026128,0.195143643108,0.0,0.0,0.195143643108,0.533357814127,0.347690087029,0.00372618246812,7.64829482358e-06,0.0,0.0
63076.8953214,0.238749897502,0.0,0.0,0.238749897502,0.499117711464,0.376091842475,0.000827687998906,4.17436274642e-07,0.0,0.0
24583.9063731,0.198335277677,0.0,0.0,0.198335277677,0.629175005283,0.259422143888,0.00111454692835,3.99757926035e-07,0.0,0.0
2498.9600764,0.0993123340167,0.0,0.0,0.0993123340167,0.74479573129,0.16069862734,0.00480978897221,3.9203571515e-06,0.0,0.0
11291.4826613,0.199227294946,0.0,0.0,0.199227294946,0.81591339652,0.066002706513,0.00344025095673,6.90371448129e-07,0.0,0.0
8469.53700353,0.191992552207,0.0,0.0,0.191992552207,0.500637836736,0.372796574859,0.00315996370114,6.30143961946e-06,0.0,0.0
966346.849243,0.341541524906,0.0,0.0,0.341541524906,0.376796083527,0.396968407393,0.000558133817934,2.63443596012e-07,0.0,0.0
114245.254259,0.262540219566,0.0,0.0,0.262540219566,0.599699356101,0.291901348643,0.00137367456071,7.35400566498e-07,0.0,0.0
5406825.66039,0.430504112368,0.0,0.0,0.430504112368,0.430440013025,0.0606064187874,0.000755510503985,5.62156573255e-08,0.0,0.0
10202.5975565,0.188138234908,0.0,0.0,0.188138234908,0.46009777968,0.376922723185,0.000614060845083,2.45465733037e-07,0.0,0.0
809299.863815,0.369684215639,0.0,0.0,0.369684215639,0.358147761717,0.216460091493,0.00063152403272,1.86561849076e-07,0.0,0.0
45774.2240953,0.24981128495,0.0,0.0,0.24981128495,0.592938928943,0.307951319652,0.0021885971791,2.02708147344e-06,0.0,0.0
43421.5644562,0.229067102845,0.0,0.0,0.229067102845,0.740550330556,0.118663159468,0.0015678302019,2.9009996744e-07,0.0,0.0
57045.2094281,0.217508057754,0.0,0.0,0.217508057754,0.799567051867,0.0784854875836,0.000936688103262,5.97697945897e-08,0.0,0.0
493359.081459,0.328262893678,0.0,0.0,0.328262893678,0.539515227753,0.204151017746,0.000688321393185,1.34535109331e-07,0.0,0.0
36829.6446937,0.240239689772,0.0,0.0,0.240239689772,0.863667035343,0.0238942168601,0.00198628871592,7.13291341698e-08,0.0,0.0
15227.9843126,0.178313201649,0.0,0.0,0.178313201649,0.649514158391,0.242917133329,0.00124719127671,4.53419728145e-07,0.0,0.0
383704.378533,0.28988201264,0.0,0.0,0.28988201264,0.574336057875,0.297865028537,0.00084765476545,2.92047927061e-07,0.0,0.0
409043.767175,0.317563232435,0.0,0.0,0.317563232435,0.364204030679,0.370924404242,0.000561606106895,2.57244261522e-07,0.0,0.0
15993.1467498,0.197671632601,0.0,0.0,0.197671632601,0.838094757789,0.0643017969661,0.0021680296107,2.54928566738e-07,0.0,0.0
634213.495896,0.334465028518,0.0,0.0,0.334465028518,0.475826006501,0.243189286306,0.000655535659184,1.68167783879e-07,0.0,0.0
39129.9706873,0.249414957161,0.0,0.0,0.249414957161,0.740757250339,0.124490643402,0.00236672690475,7.05613499979e-07,0.0,0.0
14573.1322302,0.171609225283,0.0,0.0,0.171609225283,0.661627279832,0.242747578877,0.00138403684747,5.48910391795e-07,0.0,0.0
342036.711911,0.313021242793,0.0,0.0,0.313021242793,0.322389523572,0.46960677936,0.000509908924476,3.104325147e-07,0.0,0.0
3061.57432545,0.116782585787,0.0,0.0,0.116782585787,0.513355484326,0.383852097553,0.00345627665906,7.60404960719e-06,0.0,0.0
10080.5122566,0.183898879911,0.0,0.0,0.183898879911,0.423728786245,0.466962075139,0.00187673901931,3.31852568956e-06,0.0,0.0
2138943.95321,0.372904267744,0.0,0.0,0.372904267744,0.489517885371,0.260208016108,0.000650606755103,1.7275015988e-07,0.0,0.0
8024.18428399,0.183106995566,0.0,0.0,0.183106995566,0.850316528755,0.0157541121767,0.00508746376936,3.14567231576e-07,0.0,0.0
28923.302257,0.217159213168,0.0,0.0,0.217159213168,0.774259017098,0.0415623632388,0.000813354814802,2.32363012304e-08,0.0,0.0
8887.6802833,0.127217660285,0.0,0.0,0.127217660285,0.788469687031,0.119948123231,0.00185431001174,3.88281593318e-07,0.0,0.0
556137.452832,0.329878402946,0.0,0.0,0.329878402946,0.602839264623,0.148473881586,0.000726520165549,9.4689526107e-08,0.0,0.0
8439042.07366,0.450462053885,0.0,0.0,0.450462053885,0.341684407784,0.102098672941,0.000705552839913,1.0974625097e-07,0.0,0.0
4868.93424012,0.12761939615,0.0,0.0,0.12761939615,0.652693659409,0.26375768498,0.00375854482502,4.65886646012e-06,0.0,0.0
12195.5512836,0.19502026925,0.0,0.0,0.19502026925,0.365243324707,0.516495823231,0.00208406872122,5.37302831709e-06,0.0,0.0
7396.62320347,0.146384166355,0.0,0.0,0.146384166355,0.717067973539,0.176478458252,0.00239303401289,1.0892766723e-06,0.0,0.0
34987.5378347,0.20704728972,0.0,0.0,0.20704728972,0.592585359145,0.302057821914,0.00116145113779,5.46087389129e-07,0.0,0.0
24708.6990299,0.202078678173,0.0,0.0,0.202078678173,0.590164383954,0.324755974909,0.00279645054061,3.55096486322e-06,0.0,0.0
40025.8732081,0.235270589246,0.0,0.0,0.235270589246,0.397928301616,0.452707244219,0.00057749091483,3.08744057006e-07,0.0,0.0
5973.58067782,0.12237521593,0.0,0.0,0.12237521593,0.875725935554,0.0278564664592,0.00247400374095,1.29545347817e-07,0.0,0.0
4293.58385755,0.163014188791,0.0,0.0,0.163014188791,0.273009143791,0.585677967294,0.00249136119665,1.20869194313e-05,0.0,0.0
1027964.87325,0.332728417515,0.0,0.0,0.332728417515,0.499402750532,0.2985189048,0.000643848102183,1.9197372293e-07,0.0,0.0
1967.2820009,0.119517347427,0.0,0.0,0.119517347427,0.515618269999,0.332540151748,0.003755533261,7.67149241634e-06,0.0,0.0
102902.04111,0.267703817163,0.0,0.0,0.267703817163,0.631527296491,0.234226002026,0.000960260523411,2.6452334981e-07,0.0,0.0
74400.8162609,0.253132026758,0.0,0.0,0.253132026758,0.400850521427,0.472088545272,0.000617665750944,3.69567035345e-07,0.0,0.0
98513.1256426,0.241616075226,0.0,0.0,0.241616075226,0.647130869983,0.231194914543,0.000861731640724,2.02083349512e-07,0.0,0.0
638224.96344,0.315355117448,0.0,0.0,0.315355117448,0.648808760408,0.210781019203,0.000765373519303,1.4279484921e-07,0.0,0.0
152444.216967,0.274833158324,0.0,0.0,0.274833158324,0.713683748854,0.158531951702,0.000881597361627,1.271830384e-07,0.0,0.0
2813.43509275,0.094068877175,0.0,0.0,0.094068877175,0.797342848622,0.105376781738,0.00447564124677,1.99854958356e-06,0.0,0.0
1300823.64218,0.368973209112,0.0,0.0,0.368973209112,0.232588746863,0.475842580958,0.000451196765739,3.47953794741e-07,0.0,0.0
1186356.8424,0.335700093806,0.0,0.0,0.335700093806,0.546433157105,0.211835134369,0.000687855380592,1.37903209602e-07,0.0,0.0
210740.407835,0.308193235143,0.0,0.0,0.308193235143,0.580063982404,0.13520547437,0.000727879616174,8.95910206113e-08,0.0,0.0
12548.9426316,0.215520651833,0.0,0.0,0.215520651833,0.650837676703,0.219842610053,0.00401409428038,4.39402823188e-06,0.0,0.0
1695.78218294,0.129166069553,0.0,0.0,0.129166069553,0.532005323762,0.2752734702,0.00358213215799,5.49958652985e-06,0.0,0.0
1905.44572654,0.10795051425,0.0,0.0,0.10795051425,0.574006551539,0.292450323361,0.00373603192562,5.89506227151e-06,0.0,0.0
43301.0295665,0.245706660371,0.0,0.0,0.245706660371,0.569955660821,0.31378731551,0.00135005403345,8.09193790983e-07,0.0,0.0
592560.025196,0.309853109751,0.0,0.0,0.309853109751,0.581420228095,0.20518838786,0.000702962749778,1.30369899136e-07,0.0,0.0
38774.0625951,0.233030779014,0.0,0.0,0.233030779014,0.556559738096,0.34294781269,0.0015371940958,1.18826752273e-06,0.0,0.0
44601.9973268,0.258280673553,0.0,0.0,0.258280673553,0.448303127875,0.408321941461,0.00128361586772,1.24456953685e-06,0.0,0.0
565205.344089,0.34010204411,0.0,0.0,0.34010204411,0.425392745674,0.192456567068,0.000666223240297,1.52454969027e-07,0.0,0.0
70427.2608118,0.249024655604,0.0,0.0,0.249024655604,0.434518672892,0.428850888576,0.000622691150957,3.10031054332e-07,0.0,0.0
243949.824309,0.288641261453,0.0,0.0,0.288641261453,0.557694644507,0.276583175301,0.000692075775106,1.82727614992e-07,0.0,0.0
1283075.19166,0.363563607011,0.0,0.0,0.363563607011,0.270015115411,0.370220083138,0.000514424186328,2.95888749958e-07,0.0,0.0
165412.639542,0.301227056271,0.0,0.0,0.301227056271,0.466511107791,0.253655793769,0.000646777902362,1.74884361006e-07,0.0,0.0
2226633.55393,0.378465752639,0.0,0.0,0.378465752639,0.416571586614,0.196359728429,0.000661759632642,1.57148666211e-07,0.0,0.0
2369.99775411,0.0859110558804,0.0,0.0,0.0859110558804,0.752961392523,0.151771253568,0.00459973959831,3.32587936902e-06,0.0,0.0
8194.46862996,0.195610455221,0.0,0.0,0.195610455221,0.57752178338,0.255452464324,0.00299711057026,3.23189994389e-06,0.0,0.0
153349.814128,0.309457436666,0.0,0.0,0.309457436666,0.322636827504,0.325106560528,0.000561593354813,2.54252964457e-07,0.0,0.0
524343.809906,0.319694079381,0.0,0.0,0.319694079381,0.601579295154,0.130688976532,0.00073577965491,8.49261491713e-08,0.0,0.0
2866.96543107,0.0697496651146,0.0,0.0,0.0697496651146,0.71864674776,0.211011405392,0.00403869124432,3.82083146826e-06,0.0,0.0
20147.7664134,0.209637134256,0.0,0.0,0.209637134256,0.72656715241,0.126236791108,0.00170457124404,3.74564884626e-07,0.0,0.0
3399.42076684,0.15102436883,0.0,0.0,0.15102436883,0.341815966935,0.524291329181,0.00309828884997,1.3154549857e-05,0.0,0.0
87553.3100811,0.250820939544,0.0,0.0,0.250820939544,0.754420090675,0.142581523206,0.00177724140257,4.48826076376e-07,0.0,0.0
25526.2789457,0.206131143338,0.0,0.0,0.206131143338,0.843308959912,0.0554653201907,0.00323528644857,4.87573487829e-07,0.0,0.0
481206.408819,0.322267951275,0.0,0.0,0.322267951275,0.236086031159,0.532600718485,0.000436696091338,3.61623629752e-07,0.0,0.0
53232.0799097,0.217124151398,0.0,0.0,0.217124151398,0.623708941844,0.280488940984,0.00127910989859,5.80700987031e-07,0.0,0.0
125410.424235,0.265104523312,0.0,0.0,0.265104523312,0.655509866348,0.154806518837,0.000748706679731,9.64422783227e-08,0.0,0.0
78987.9133959,0.235302053314,0.0,0.0,0.235302053314,0.629021502611,0.278172743323,0.00187947477602,1.25191905132e-06,0.0,0.0
1319411.86068,0.349097961815,0.0,0.0,0.349097961815,0.497613544308,0.199544591692,0.000680900665315,1.40030386224e-07,0.0,0.0
1844.79802839,0.0930449409515,0.0,0.0,0.0930449409515,0.769426215217,0.104197424677,0.00452630400069,2.09856521434e-06,0.0,0.0
4818.14944369,0.151601148043,0.0,0.0,0.151601148043,0.590430380289,0.320272839241,0.00427156065076,8.29017700323e-06,0.0,0.0
138335.450868,0.265742430489,0.0,0.0,0.265742430489,0.755944811198,0.0787057608289,0.00103879361326,7.90302151461e-08,0.0,0.0
476240.961942,0.309197128859,0.0,0.0,0.309197128859,0.444146778889,0.323682756106,0.000612179319787,2.14167174089e-07,0.0,0.0
3446.30580764,0.19088983268,0.0,0.0,0.19088983268,0.533620339003,0.251686371487,0.00397263990823,6.15580860839e-06,0.0,0.0
4000.2775404,0.11320689847,0.0,0.0,0.11320689847,0.638532391728,0.283912815776,0.0040702454477,6.0668304936e-06,0.0,0.0
9227741.96379,0.428659889377,0.0,0.0,0.428659889377,0.490140217063,0.137955426718,0.000711292272288,1.04635880497e-07,0.0,0.0
123425.554814,0.275409397687,0.0,0.0,0.275409397687,0.525522106883,0.284331406636,0.000664434022455,1.84365979835e-07,0.0,0.0
4188.78689682,0.152017553872,0.0,0.0,0.152017553872,0.64373291754,0.260779206356,0.00459627508417,7.0351928461e-06,0.0,0.0
124444.714139,0.242666444663,0.0,0.0,0.242666444663,0.648217567302,0.268447113675,0.00181818584261,1.092912046e-06,0.0,0.0
68040.2476441,0.252380953,0.0,0.0,0.252380953,0.467145101732,0.411321999928,0.000872664386645,5.50286791183e-07,0.0,0.0
2359946.72745,0.368357974601,0.0,0.0,0.368357974601,0.578952666452,0.125990732655,0.000733642383495,8.45533269429e-08,0.0,0.0
19548.6899989,0.188319211243,0.0,0.0,0.188319211243,0.692305741449,0.210917754508,0.00120996041111,3.40771866154e-07,0.0,0.0
