response_fn_40,response_fn_41,response_fn_42,response_fn_43,response_fn_44,response_fn_45,response_fn_46,response_fn_47,response_fn_48,response_fn_49
Viscosity at inlet [Pa s],Fraz. cry_1 at inlet,Fraz. cry_2 at inlet,Fraz. cry_3 at inlet,Total cry. fract. at inlet [wt.],Gas_1 exs. at inlet [vol.],Gas_2 exs. at inlet [vol.],Gas_1 diss. at inlet [wt.],Gas_2 diss. at inlet [wt.],u_1 at inlet [m/s]
,,,,,,,,,
,,,,,,,,,
550.134250499,0.237293067109,0.0,0.0,0.237293067109,0.0879336238971,0.0211557849957,0.0166400094183,5.57153708981e-05,1.45464086533
,,,,,,,,,
4602.46699407,0.277018016894,0.0,0.0,0.277018016894,0.0261031284468,0.230310732961,0.00534527813298,0.00026250663054,0.500357903824
640.464014178,0.206485956893,0.0,0.0,0.206485956893,0.300886571083,0.19547734724,0.0137103339247,0.000109083681894,6.62733888626
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
717.308546872,0.22500755591,0.0,0.0,0.22500755591,0.290036756401,0.197982473962,0.0136461286929,0.000113941473488,6.61535048485
199.070399309,0.165621966982,0.0,0.0,0.165621966982,0.213666247982,0.148606912291,0.0136110226986,0.000115646679104,19.5408630371
258.976966916,0.180029971966,0.0,0.0,0.180029971966,0.211728351305,0.165481744125,0.0137753248879,0.000134355580343,21.954498291
,,,,,,,,,
7855.35755448,0.293296620859,0.0,0.0,0.293296620859,0.271740108115,0.212300071581,0.0138469689727,0.000135729621486,0.373146638454
963.417246365,0.229388350285,0.0,0.0,0.229388350285,0.00280067016867,0.0235910599885,0.00574924275429,0.000289863224875,10.9532928467
1594.63625549,0.244520375157,0.0,0.0,0.244520375157,0.0367149218227,0.166356274672,0.0072424510357,0.000238648142853,1.51316802872
,,,,,,,,,
,,,,,,,,,
914.27882953,0.235384002537,0.0,0.0,0.235384002537,0.227791319589,0.228555224074,0.0126089664047,0.000146657896648,15.5140686035
,,,,,,,,,
2838.52171086,0.26910633566,0.0,0.0,0.26910633566,0.342740468711,0.0675858242875,0.0164723450873,4.40677694617e-05,1.31367254257
631.246696692,0.2190383736,0.0,0.0,0.2190383736,0.026948831,0.0981989465597,0.00836427638974,0.000253467373044,14.6809005737
,,,,,,,,,
851.175472848,0.247939574588,0.0,0.0,0.247939574588,0.374743240243,0.020564057147,0.0181654660242,1.3609513766e-05,5.69524335861
382.948918115,0.2182700385,0.0,0.0,0.2182700385,0.0742016307759,0.0825394924172,0.0122535051799,0.00015454800153,0.733285379291
,,,,,,,,,
208.991496175,0.161933384567,0.0,0.0,0.161933384567,0.337659664396,0.184262136847,0.0145800417798,0.000102556516764,20.1583480835
113.265484667,0.0943606539556,0.0,0.0,0.0943606539556,0.315716283425,0.215306852199,0.0136039493653,0.000113106841915,25.3917694092
125.608868603,0.124759150619,0.0,0.0,0.124759150619,0.396869475591,0.0832889644538,0.0169176489094,4.97607561696e-05,25.5989837646
6849.56496514,0.285193490516,0.0,0.0,0.285193490516,0.150567095684,0.251409748542,0.0109486148626,0.000189976145037,1.55789840221
360.287102013,0.19393917112,0.0,0.0,0.19393917112,0.112084781585,0.123777835395,0.0121677711608,0.000151160975315,2.74404418468
4633.28199981,0.28624453132,0.0,0.0,0.28624453132,0.325518468349,0.119719720862,0.0155962701182,7.7016459435e-05,0.740979353249
9064.35021571,0.302229301184,0.0,0.0,0.302229301184,0.272132284834,0.154411197594,0.0145660396617,0.00010673872633,0.170301123695
417.098781224,0.210062405707,0.0,0.0,0.210062405707,0.0224231979599,0.0745295792345,0.00830138022934,0.000226094007709,3.37875890732
492.723009037,0.191477219808,0.0,0.0,0.191477219808,0.117649709285,0.322191117469,0.00915475155957,0.000224270238337,3.15809679031
,,,,,,,,,
24852.1595175,0.322123936724,0.0,0.0,0.322123936724,0.167733178172,0.224205766829,0.0117108133683,0.00017163113598,0.300243096221
1276.83158607,0.252320869688,0.0,0.0,0.252320869688,0.0659751569,0.129636676513,0.010152234384,0.000193923270971,3.36834228039
642.769207561,0.204238255354,0.0,0.0,0.204238255354,0.0723700053623,0.251524591545,0.00812548610592,0.00022704652491,15.4387664795
8903.55703874,0.290235964128,0.0,0.0,0.290235964128,0.0469840678872,0.223484938547,0.00738667215549,0.000261789040576,1.62583017349
220.28084126,0.191800952282,0.0,0.0,0.191800952282,0.367009808923,0.0224116480425,0.0178958289802,1.48068829979e-05,25.758934021
228.322324749,0.164706430166,0.0,0.0,0.164706430166,0.34121598143,0.0512163701541,0.0168251705773,3.43198598955e-05,2.71047472954
491.233680626,0.188028902755,0.0,0.0,0.188028902755,0.333851901017,0.257393802957,0.0133817779701,0.000124779802969,20.1287746429
207.39216972,0.147239579533,0.0,0.0,0.147239579533,0.352392609692,0.179880267427,0.0148106100768,9.85649560885e-05,13.1917572021
1928.10279381,0.257004586798,0.0,0.0,0.257004586798,0.0478956897722,0.185603151233,0.00798090276805,0.000246026371128,0.18664730167
,,,,,,,,,
204.663967686,0.172678479901,0.0,0.0,0.172678479901,0.165672768936,0.166391936235,0.0129224352061,0.000154373358043,27.0869445801
104.662911884,0.122100501313,0.0,0.0,0.122100501313,0.234136574308,0.109169306094,0.0152479778191,9.4906010499e-05,21.4437103271
375.15992432,0.174984677969,0.0,0.0,0.174984677969,0.344108987617,0.24412663546,0.0138886738124,0.000123119912079,28.995513916
,,,,,,,,,
387.380156278,0.173508615082,0.0,0.0,0.173508615082,0.283319558451,0.256147978846,0.0129396721726,0.000138250109673,32.0523834229
101.584912766,0.115005011649,0.0,0.0,0.115005011649,0.336415439963,0.0920170746937,0.0162962474984,6.12819565589e-05,21.5779876709
201.283899172,0.149897242173,0.0,0.0,0.149897242173,0.36560742835,0.111946994142,0.015683032098,6.39661185519e-05,25.6450653076
117.546926727,0.091299078705,0.0,0.0,0.091299078705,0.318993063147,0.242175676565,0.0132969144284,0.000121142818892,25.2913665771
11371.6005132,0.315039941032,0.0,0.0,0.315039941032,0.359127851805,0.0611282822859,0.0164451988115,3.74945849341e-05,0.178790577262
5490.60560451,0.283480204485,0.0,0.0,0.283480204485,0.218574152903,0.259708418656,0.0120312090006,0.000159805234883,0.459245655042
2340.3381899,0.255172258486,0.0,0.0,0.255172258486,0.00479810246363,0.0474683489393,0.00522807532846,0.000283721367602,3.72258377075
129.211254364,0.106112935858,0.0,0.0,0.106112935858,0.0965971438004,0.290778098394,0.00862326193781,0.00021969079124,23.217010498
371.636163914,0.1687090721,0.0,0.0,0.1687090721,0.238380167394,0.28402665902,0.0120664762689,0.000161243500696,24.5309066772
,,,,,,,,,
,,,,,,,,,
317.731862196,0.177430754721,0.0,0.0,0.177430754721,0.341192173746,0.203863299695,0.0144759467143,0.000111413042012,10.5008888245
,,,,,,,,,
19571.5520985,0.307374923302,0.0,0.0,0.307374923302,0.00634918393904,0.0595046611674,0.00519223460178,0.000263948707183,0.0644526610642
3559.91207733,0.269878934948,0.0,0.0,0.269878934948,0.228646637936,0.211030038129,0.0132314220672,0.000147945986028,2.46005296707
,,,,,,,,,
2108.88483442,0.253295764142,0.0,0.0,0.253295764142,0.235392970984,0.240947514394,0.0126495397249,0.000150828647596,2.61873137951
81.5787682968,0.110247754044,0.0,0.0,0.110247754044,0.23754340956,0.047547638229,0.0165543426548,4.52390508759e-05,21.4480495453
7478.03998543,0.286556254306,0.0,0.0,0.286556254306,0.0272956980806,0.26032960303,0.00535122571143,0.000286068680297,1.22605657578
69.4148086818,0.102131857106,0.0,0.0,0.102131857106,0.334812435733,0.0340605181382,0.0176375406676,2.48785528925e-05,20.6338119507
661.286991665,0.243222047732,0.0,0.0,0.243222047732,0.209801606922,0.0379799702549,0.016654999908,4.11135319637e-05,0.319772029068
,,,,,,,,,
386.022736971,0.172545940953,0.0,0.0,0.172545940953,0.353902656727,0.235857597136,0.0136080907066,0.000110411673748,29.2012023926
666.60726885,0.246236975516,0.0,0.0,0.246236975516,0.283969425144,0.0205208760049,0.0177508973246,1.74523266979e-05,7.10984039307
,,,,,,,,,
,,,,,,,,,
3552.91069356,0.274404311692,0.0,0.0,0.274404311692,0.278555318281,0.199978073526,0.0138318565493,0.000123659058746,1.35887956619
154.125966601,0.105560847036,0.0,0.0,0.105560847036,0.349313959954,0.266321379879,0.0134412149765,0.000124411889584,27.1699523926
,,,,,,,,,
9242.21288951,0.301085527794,0.0,0.0,0.301085527794,0.152519309341,0.229986974926,0.01117023876,0.000177379174352,0.192838062586
73.7237778377,0.0750975297488,0.0,0.0,0.0750975297488,0.302208311821,0.143180771838,0.0146147449554,8.85307193926e-05,19.0147399902
,,,,,,,,,
146.560299247,0.149727549579,0.0,0.0,0.149727549579,0.1692617678,0.0611909148586,0.0151283152035,7.10409574024e-05,20.6019592285
743.528056748,0.244083369966,0.0,0.0,0.244083369966,0.306155536836,0.0522334728791,0.0169653704712,4.00601686049e-05,1.16448163986
313.614234243,0.191653459462,0.0,0.0,0.191653459462,0.371235622664,0.129611886589,0.0155438831489,7.232803875e-05,20.369720459
,,,,,,,,,
682.403370877,0.224268283774,0.0,0.0,0.224268283774,0.312936612744,0.115144417945,0.0151867752229,7.29737227355e-05,3.91492605209
428.740109321,0.19865089042,0.0,0.0,0.19865089042,0.0630257827224,0.18973061958,0.00886143917075,0.000232290214684,19.8622894287
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1139.96475004,0.233204348899,0.0,0.0,0.233204348899,0.0102358946692,0.0816589628059,0.00589393164159,0.000287665895042,5.35146141052
,,,,,,,,,
6565.59895871,0.275094024847,0.0,0.0,0.275094024847,0.037496749414,0.269100922254,0.00620277529878,0.000284998305436,0.498451265717
155.935999952,0.116875074425,0.0,0.0,0.116875074425,0.194332250801,0.303557576167,0.0108970889654,0.000175139087923,25.9217834473
4921.06307846,0.268177130192,0.0,0.0,0.268177130192,0.0567707522499,0.305648604155,0.00689733957545,0.000259966126679,0.465930286983
108.336410795,0.108685744775,0.0,0.0,0.108685744775,0.411869739866,0.0881091079563,0.0164052751779,4.77002263999e-05,25.7324028015
3791.92983508,0.274655929535,0.0,0.0,0.274655929535,0.156648435065,0.186579956422,0.0118868136589,0.000156314373788,0.205800960076
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
537.327831763,0.188216913766,0.0,0.0,0.188216913766,0.373365932819,0.203527010575,0.0142658600743,9.79744624166e-05,26.4128112793
2515.28356704,0.277572834905,0.0,0.0,0.277572834905,0.063122301641,0.134225615204,0.0102758735195,0.000216399825251,3.53373479843
4769.94549816,0.284623958901,0.0,0.0,0.284623958901,0.0125211197676,0.0575319307614,0.00742814637624,0.000255131931769,0.369065359274
843.105022084,0.249302309574,0.0,0.0,0.249302309574,0.106304658794,0.0519543465022,0.0146441091279,9.19134981671e-05,0.119283819003
,,,,,,,,,
401.781113605,0.18626910476,0.0,0.0,0.18626910476,0.369064500605,0.239376295627,0.0138479053564,0.000111136795283,32.6442718506
1561.44209415,0.257242581877,0.0,0.0,0.257242581877,0.300309303073,0.168861084097,0.0145661962076,0.000105705692925,6.13374376297
2586.18060403,0.262408763132,0.0,0.0,0.262408763132,0.215525780404,0.265767119443,0.01181332981,0.00016020808147,2.46864461899
151.952778197,0.141841169809,0.0,0.0,0.141841169809,0.379976131102,0.128744546059,0.0152305281025,6.71772389201e-05,26.0328674316
,,,,,,,,,
1803.62435851,0.255274180812,0.0,0.0,0.255274180812,0.0695051624098,0.16938150899,0.00969329392068,0.000222362117322,3.20984733105
,,,,,,,,,
826.809067524,0.225060231039,0.0,0.0,0.225060231039,0.149302990778,0.163761480065,0.0121303683502,0.000149118418411,2.69128298759
5192.61495537,0.282957618525,0.0,0.0,0.282957618525,0.221468218445,0.267008195636,0.0119214333483,0.000159313012429,2.28023284674
2088.07990173,0.249807060446,0.0,0.0,0.249807060446,0.183837556641,0.276374243564,0.011263700139,0.000179840859088,0.172620060169
,,,,,,,,,
118.561663436,0.118832241095,0.0,0.0,0.118832241095,0.417426599853,0.115558000686,0.0158575192347,5.87105346577e-05,25.0018215179
2048.00325095,0.264479487883,0.0,0.0,0.264479487883,0.261092833526,0.0415711733048,0.0168030181299,3.6468181178e-05,3.0075776577
152.798299642,0.14327158597,0.0,0.0,0.14327158597,0.248000636835,0.199333305175,0.013603428243,0.000134949642461,26.8309783936
547.495167508,0.22321346411,0.0,0.0,0.22321346411,0.0495749376006,0.0524724661508,0.0127419515139,0.000158700560962,0.819244641066
4343.24495215,0.279940238889,0.0,0.0,0.279940238889,0.0546458312882,0.23971342458,0.00747896381381,0.000246138604434,1.11405899166
1306.45746964,0.237652342726,0.0,0.0,0.237652342726,0.0337684821698,0.138541150581,0.00765922758942,0.000240482196256,4.25336074829
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
1316.74538219,0.242563257895,0.0,0.0,0.242563257895,0.327134358299,0.179708438183,0.0147368476136,0.000105575912065,2.43768012524
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
478.873390507,0.225881921528,0.0,0.0,0.225881921528,0.110946259931,0.124093989696,0.0121307306688,0.000152296368266,6.29118728638
223.796541112,0.165447914163,0.0,0.0,0.165447914163,0.327959288797,0.154284510845,0.0152334098018,9.56326518595e-05,3.92925977707
511.631048297,0.192522604877,0.0,0.0,0.192522604877,0.209592604675,0.253259971583,0.0120082122658,0.00016208501992,25.023651123
1043.44146473,0.22894733332,0.0,0.0,0.22894733332,0.0919101873344,0.228498362355,0.00926199695588,0.000206996028062,3.92821666598
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
337.568964321,0.185611341317,0.0,0.0,0.185611341317,0.244825330575,0.208695651571,0.0134369598692,0.000140178522662,4.29364538193
,,,,,,,,,
87.8056836188,0.0965346362527,0.0,0.0,0.0965346362527,0.354061734613,0.130625893524,0.0158591039992,7.9962583984e-05,25.8379364014
265.528868917,0.194004372295,0.0,0.0,0.194004372295,0.310647423083,0.0520152782937,0.0170491678048,3.96583067106e-05,15.8721876144
393.51936613,0.18924276479,0.0,0.0,0.18924276479,0.151769714886,0.248558754562,0.0107421944206,0.000178960745619,20.5632781982
11976.9635147,0.302627011798,0.0,0.0,0.302627011798,0.115296471205,0.301457099206,0.00912694259406,0.000212055114856,0.774004212141
1621.89939894,0.254268285495,0.0,0.0,0.254268285495,0.205219075231,0.213487120821,0.0128167741745,0.000157651889148,6.86228644848
10086.9022377,0.318650579592,0.0,0.0,0.318650579592,0.0790220349938,0.0585665322791,0.0137889037728,0.000127154354603,0.0636139547868
289.145850733,0.175561889021,0.0,0.0,0.175561889021,0.0386003620597,0.186962474078,0.00713152001821,0.000248421375873,2.06588411331
,,,,,,,,,
19938.067486,0.326446974687,0.0,0.0,0.326446974687,0.0134934075621,0.095088909367,0.00609137509105,0.000269303186229,0.133171437092
1067.85004529,0.244701924121,0.0,0.0,0.244701924121,0.238086191677,0.232547676546,0.0129898523614,0.000151419754018,12.7658843994
584.964810822,0.22021627315,0.0,0.0,0.22021627315,0.107134932883,0.0738264159234,0.0138056519409,0.000117873953523,6.45545005798
,,,,,,,,,
426.874270905,0.192689173933,0.0,0.0,0.192689173933,0.392550725085,0.072421288183,0.0164099306092,4.07063142194e-05,2.5384786129
3092.57059967,0.27851082272,0.0,0.0,0.27851082272,0.155206327488,0.163092616338,0.0122637320262,0.000145622053268,0.697739099193
,,,,,,,,,
463.559398934,0.230955990111,0.0,0.0,0.230955990111,0.348785170623,0.0199106161351,0.0179612748485,1.38752705465e-05,8.47550106049
222.474515382,0.167313431253,0.0,0.0,0.167313431253,0.25379410868,0.19654233527,0.0137845394876,0.000133215086571,5.10073924065
,,,,,,,,,
3555.71128666,0.272181730016,0.0,0.0,0.272181730016,0.206517562535,0.226423623932,0.0126416871705,0.000162182916503,2.86354859582
5895.59922383,0.28113521558,0.0,0.0,0.28113521558,0.0606526816887,0.236420999149,0.00782914728735,0.000238051536648,0.587982237911
259.37207794,0.190367997293,0.0,0.0,0.190367997293,0.403457318709,0.0562626467851,0.016758275624,3.14524758761e-05,10.2868843079
2970.10078105,0.265066935553,0.0,0.0,0.265066935553,0.270868927028,0.25173334303,0.0126033520214,0.000134940686921,0.48719141692
768.817839694,0.242849868789,0.0,0.0,0.242849868789,0.152879612569,0.0809881195205,0.0142851406352,9.52721164753e-05,10.3399467468
226.431495549,0.161875462343,0.0,0.0,0.161875462343,0.311891430751,0.208123455096,0.0140038923581,0.00011723817537,6.07738733292
,,,,,,,,,
,,,,,,,,,
9014.7770686,0.294158332305,0.0,0.0,0.294158332305,0.0318019318109,0.232949912101,0.00601818439193,0.000273884193841,1.12901103497
,,,,,,,,,
140.164702867,0.114441558223,0.0,0.0,0.114441558223,0.2169743018,0.294198343616,0.0116700335768,0.000173048384238,24.3305969238
359.362916093,0.180440171949,0.0,0.0,0.180440171949,0.107932781734,0.300970780144,0.00889649448679,0.000215673143935,12.5658416748
15296.4603538,0.317754637396,0.0,0.0,0.317754637396,0.211290084014,0.230208941097,0.0122087886772,0.000150015546904,0.655962184405
259.082092188,0.179161204952,0.0,0.0,0.179161204952,0.348961649339,0.0125538338369,0.0182885347529,8.76423087365e-06,24.2677307129
220.339950659,0.175796223141,0.0,0.0,0.175796223141,0.284351260531,0.0385278707854,0.0167968074555,3.06375665405e-05,1.36089658737
123.671576379,0.119424712982,0.0,0.0,0.119424712982,0.405084915172,0.108773489832,0.0164614443424,6.13300205429e-05,8.42447745837
2421.99805346,0.269315378148,0.0,0.0,0.269315378148,0.313224382971,0.146983977197,0.0145264111342,8.65434353428e-05,0.726910229802
,,,,,,,,,
,,,,,,,,,
160250.446247,0.383859926401,0.0,0.0,0.383859926401,0.00820780189186,0.0474622406058,0.0065092787766,0.000249368629436,0.0234075289631
178.572495519,0.124864500257,0.0,0.0,0.124864500257,0.370310062675,0.229189930459,0.0140949419592,0.000109568553594,25.3051376343
,,,,,,,,,
,,,,,,,,,
519.574862491,0.192329917274,0.0,0.0,0.192329917274,0.0835422698472,0.31113454138,0.00824426451219,0.00025192618667,15.1944732666
157.250775277,0.141098830189,0.0,0.0,0.141098830189,0.265005847344,0.139888614462,0.0143970953267,9.64356967588e-05,11.915512085
500.175604883,0.195819940154,0.0,0.0,0.195819940154,0.246769049211,0.244684003243,0.012952933132,0.000152996736764,4.8186480999
709.237967256,0.198469898311,0.0,0.0,0.198469898311,0.300336367579,0.26849806445,0.0127044731547,0.000131561288725,18.4368133545
879.305026009,0.221431842443,0.0,0.0,0.221431842443,0.0601682391098,0.260285812635,0.00762943659708,0.000252559454335,2.15530413389
97.3834639182,0.11608446073,0.0,0.0,0.11608446073,0.435579747768,0.0254671984194,0.0177125382028,1.38363925691e-05,11.4910697937
329.522468536,0.161516591821,0.0,0.0,0.161516591821,0.057562976124,0.334950906326,0.00649949312744,0.000250279909884,23.2542419434
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
8857.93691478,0.295542860771,0.0,0.0,0.295542860771,0.18274654907,0.240931074923,0.0115346868099,0.000163947875313,1.10152027011
115.379003961,0.117403211652,0.0,0.0,0.117403211652,0.102283567886,0.190668918376,0.0104205815989,0.000193290272556,22.7424621582
,,,,,,,,,
1308.90122124,0.25627117661,0.0,0.0,0.25627117661,0.107564348156,0.142185645051,0.0116147199571,0.000166753810949,4.1368611455
,,,,,,,,,
1363.92199879,0.240511068818,0.0,0.0,0.240511068818,0.0809405419433,0.29282115918,0.00808338962657,0.000234542869403,2.70625185966
893.19493051,0.220996725756,0.0,0.0,0.220996725756,0.277412366463,0.1942567059,0.0136767491151,0.000117646563849,2.66004061699
5071.16528896,0.289307158482,0.0,0.0,0.289307158482,0.286442097087,0.17709033467,0.0137900941194,0.000104655205515,2.12591409683
1195.91380779,0.253443472704,0.0,0.0,0.253443472704,0.277843806153,0.129702412703,0.0145795533964,8.67041549152e-05,2.70313727856
,,,,,,,,,
,,,,,,,,,
86.9442874405,0.0908846655549,0.0,0.0,0.0908846655549,0.369396346064,0.0875033229925,0.0161833380324,5.17624420749e-05,22.4404716492
34023.0259059,0.330776396516,0.0,0.0,0.330776396516,0.0372291000025,0.299408279932,0.00560926883652,0.000262236459697,0.332208014381
5478.40629714,0.276881570107,0.0,0.0,0.276881570107,0.325096530687,0.215557670039,0.0139943849687,0.000116276536096,0.778600259632
2982.84659491,0.277350135877,0.0,0.0,0.277350135877,0.0214315759198,0.0604662825703,0.00893597366776,0.000220393036202,0.661941432166
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
488.060248485,0.212102433244,0.0,0.0,0.212102433244,0.236741333065,0.15788601115,0.0143114695748,0.000122488758216,22.6879119873
117.289657362,0.127137110727,0.0,0.0,0.127137110727,0.052096019524,0.125693392436,0.00957643700392,0.000214596871637,20.8110046387
,,,,,,,,,
89.423791722,0.105400845298,0.0,0.0,0.105400845298,0.14542072387,0.188124787846,0.0119011298033,0.000171253230473,21.3148498535
784.61684857,0.238237323073,0.0,0.0,0.238237323073,0.150574621874,0.210233705152,0.0118134355019,0.000183098883128,7.00493812561
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
3090.1384899,0.259479488297,0.0,0.0,0.259479488297,0.346099043821,0.20587129523,0.0143147380472,0.000108367870056,1.01995992661
761.635576355,0.226712638289,0.0,0.0,0.226712638289,0.198008668061,0.253421032891,0.0118305336587,0.00016724167788,8.73952484131
,,,,,,,,,
1543.26109706,0.25381739042,0.0,0.0,0.25381739042,0.0394281320277,0.182152246712,0.00717268380677,0.000238905317492,7.46868133545
,,,,,,,,,
1603.938844,0.250999573703,0.0,0.0,0.250999573703,0.237327819935,0.218235257832,0.0133058671996,0.000149060413174,0.227148878383
1198.93627908,0.234477704184,0.0,0.0,0.234477704184,0.0895849544092,0.271869250953,0.0086819853816,0.000224714439774,2.41993784904
2197.43942501,0.261853960958,0.0,0.0,0.261853960958,0.189841859791,0.214855931867,0.0123894611706,0.000161039413589,1.72836244106
,,,,,,,,,
14329.3028563,0.302562128401,0.0,0.0,0.302562128401,0.0764256810464,0.308283176214,0.00765686764192,0.000235993992855,0.180197926399
1803.50076874,0.260077864483,0.0,0.0,0.260077864483,0.0677329374696,0.163022042163,0.0094669788687,0.000209061215111,0.573468282849
,,,,,,,,,
6228.04091013,0.286666181221,0.0,0.0,0.286666181221,0.230703964046,0.219696721602,0.0130534480495,0.000148828106257,0.205679358361
79.5122931184,0.083076440454,0.0,0.0,0.083076440454,0.343672220847,0.123150150733,0.0156154035216,7.50802330451e-05,23.943157196
362.98431465,0.192466976516,0.0,0.0,0.192466976516,0.07385767487,0.130946943802,0.0106403074391,0.000191132148534,15.9312438965
3585.80744249,0.272617567648,0.0,0.0,0.272617567648,0.0220757503923,0.164876365402,0.00594375010464,0.000272634652956,0.261712175979
2497.95063785,0.270246098814,0.0,0.0,0.270246098814,0.119641056425,0.0976531152198,0.0132397223784,0.000129803028474,0.721409616065
90.9180927172,0.067147891595,0.0,0.0,0.067147891595,0.412628471959,0.185815205716,0.014665855086,8.44275792844e-05,24.3105697632
368.335901485,0.202418576893,0.0,0.0,0.202418576893,0.0686523430219,0.069890444806,0.0124335659551,0.000144759363644,7.0422744751
245.475440607,0.149382482236,0.0,0.0,0.149382482236,0.0999966851026,0.338094206957,0.00820678252098,0.000224951358152,26.9421005249
,,,,,,,,,
1155.00526847,0.242747514794,0.0,0.0,0.242747514794,0.327156720181,0.11693786658,0.0153201157728,7.20109756952e-05,8.6010799408
513.117702276,0.200922094729,0.0,0.0,0.200922094729,0.414088244307,0.0476014941791,0.016953689435,2.61676895103e-05,15.8208465576
,,,,,,,,,
,,,,,,,,,
15480.4794317,0.299502296873,0.0,0.0,0.299502296873,0.0240598979278,0.27706467388,0.00473415757695,0.000272684107857,0.703801670533
,,,,,,,,,
733.702008425,0.206432115195,0.0,0.0,0.206432115195,0.313420003189,0.241842873556,0.0135433066806,0.000127993858614,5.47655534744
855.967380872,0.227292746023,0.0,0.0,0.227292746023,0.272275787592,0.137620633181,0.014745014598,9.66445557054e-05,1.36487054825
1358.90307227,0.229480127317,0.0,0.0,0.229480127317,0.283661331013,0.224890583377,0.0131106106637,0.000123310527915,10.7229232788
5033.01743007,0.281071504437,0.0,0.0,0.281071504437,0.223146262689,0.191835127824,0.0133713159796,0.000140052191735,0.474699740347
63.7274075282,0.0897508580281,0.0,0.0,0.0897508580281,0.217719404536,0.0746542688339,0.0154633560696,7.01889508656e-05,20.4900360107
222.635066009,0.149166612859,0.0,0.0,0.149166612859,0.314517900284,0.263403760377,0.0131456981748,0.000131511560602,30.0759315491
1525.1008226,0.254865170541,0.0,0.0,0.254865170541,0.0310260445503,0.0368343610917,0.0122824251686,0.000166554131038,3.9853887558
3874.42513882,0.265881831573,0.0,0.0,0.265881831573,0.159557671856,0.268537052032,0.0107339027974,0.000183993520192,0.804138653398
259.137144887,0.18870092839,0.0,0.0,0.18870092839,0.0619868614594,0.118979046256,0.0105313421278,0.000203820589619,24.1551208496
151.210399457,0.110670559261,0.0,0.0,0.110670559261,0.36084464933,0.243535758146,0.0138403049507,0.000115858597232,27.321395874
23964.1625176,0.327310548627,0.0,0.0,0.327310548627,0.302780985425,0.157890321186,0.0144860718646,9.63855390697e-05,0.214937559503
