eval_id,interface,x1,x2,x3,x4,x5,x6,response_fn_1,response_fn_2,response_fn_3,response_fn_4,response_fn_5,response_fn_6,response_fn_7,response_fn_8,response_fn_9,response_fn_10,response_fn_11,response_fn_12,response_fn_13,response_fn_14,response_fn_15,response_fn_16,response_fn_17,response_fn_18,response_fn_19
eval_id,interface,Inlet press. [Pa],Inlet temp. [K],Radius [m],Inlet H2O content [wt.],Inlet CO2 content [wt.],Phenocryst. content [vol.],Total Gas volume fraction,Pressure 1 [Pa],Pressure 2 [Pa],Liquid/particles velocity [m/s],Gas velocity [m/s],Exit temperature [K],Plagioclase crystallinity [-],Pyroxene crystallinity [-],Olivine crystallinity [-],Mach number ,Exit mixture velocity [m/s],Mass flow rate [kg/s],Volume flow rate [m3/s],Fragmentation Code,Fragmentation depth [m],Total crystal content [vol.],Undercooling relative to plag [K],Viscosity at fragmentation [Pa·s],Fragmentation length scale [m]
258,NO_ID,37724697.17,1399.122635,4.491966907,0.01329926385,0.01116940655,0.01346051282,0.8329742477,1728920.892,1728920.896,75.07461478,168.9553815,1375.23926,0.1956104552,0.00299711057,3.231899944e-06,1.000309961,75.79157964,2059399.091,794.8762444,0,-1,0.198610797669944,28.654230629119866,0,287.561111447214
259,NO_ID,38057703.34,1412.620602,1.734199002,0.006763454549,0.0153717349,0.1082344095,0.647743388,101300.7029,101300.7033,0.6012675955,47.55511965,1398.7143,0.3094574367,0.0005615933548,2.542529645e-07,0.04251947737,0.6104652584,5159.213014,2.001127172,0,-1,0.3100192843077645,6.220867550143794,0,0.018445036806038345
260,NO_ID,37446837.35,1390.284774,3.497743391,0.0181262793,0.009267169954,0.07524271793,0.7322682717,101300.0779,101300.0827,2.070689297,188.2161429,1366.545127,0.3196940794,0.0007357796549,8.492614917e-08,0.1373670992,2.110191963,56512.44031,21.30789472,0,-1,0.3204299439810492,38.390040950143884,0,0.21876296758726296
261,NO_ID,36326475.18,1420.795971,4.399875068,0.03876573725,0.02492805096,0.01307537904,0.9296581532,2742019.172,2742019.173,135.6297129,263.8629177,1384.456882,0.06974966511,0.004038691244,3.820831468e-06,1.000299681,139.3969567,1529830.856,580.228654,0,-1,0.07379217718546799,18.788225729919986,0,938.5417868028787
262,NO_ID,36921372.63,1395.680143,3.391976718,0.0147362764,0.005546110317,0.02435942335,0.8528039435,456793.7198,456793.7281,40.59217349,300.9625071,1368.420731,0.2096371343,0.001704571244,3.745648846e-07,1.001200644,41.10787232,561595.9345,215.9703236,0,-1,0.2113420801088846,36.28692101932802,0,84.06757901236014
263,NO_ID,36368710.34,1418.877233,4.208581077,0.01264378568,0.03604543222,0.03687616266,0.8661072961,3255380.697,3255380.7,112.1297396,182.923893,1396.162719,0.1510243688,0.00309828885,1.315454986e-05,1.000028152,113.8219597,2168140.129,835.4087013,0,-1,0.15413581219986,6.753837353920062,0,641.483597079786
265,NO_ID,36943184.61,1397.416153,5.208471252,0.03302154272,0.01445867459,0.09310344786,0.8970016139,436666.0353,436666.0533,45.40835084,554.9293989,1362.937629,0.2508209395,0.001777241403,4.488260764e-07,1.006858148,46.86825729,1067204.713,398.5993303,0,-1,0.25259862972907643,41.78290473740799,0,105.19991459227184
266,NO_ID,36793652.78,1384.891073,4.943763677,0.03906352256,0.005761537405,0.01552170712,0.8987742801,1418517.256,1418517.261,82.18868131,327.5446766,1349.802179,0.2061311433,0.003235286449,4.875734878e-07,1.000399389,84.2536208,1715742.03,638.8047898,0,-1,0.20936691732248783,54.289969956159894,0,344.6418028304461
269,NO_ID,36484543.32,1402.213383,5.169840961,0.005730181964,0.02934051693,0.07673503916,0.7686867496,101300.3353,101300.3365,2.120805126,125.0617457,1388.375597,0.3222679513,0.0004366960913,3.616236298e-07,0.1344347994,2.171190127,108077.7865,41.19130154,0,-1,0.3227050090149298,16.55957078540814,0,0.22948032563611612
271,NO_ID,38137126.63,1393.781905,2.635460814,0.03374265694,0.03576466361,0.028895604,0.9041978828,263458.8215,263474.5057,24.84879061,632.2556989,1357.483479,0.2171241514,0.001279109899,5.80700987e-07,0.7024533764,26.19538449,141896.9511,51.94495358,0,-1,0.218403841999987,47.34790735424008,0,31.503183407123675
272,NO_ID,38095288.32,1389.071956,1.828605687,0.02877317688,0.01620898654,0.04012133196,0.8103163852,101389.5259,101389.5402,4.149871876,424.5759088,1358.791196,0.2651045233,0.0007487066797,9.644227832e-08,0.2471963605,4.292329794,22234.00438,8.26902892,0,-1,0.26585332642197834,46.143914703424116,0,0.8786447238375384
273,NO_ID,36281629.56,1381.430735,5.93018182,0.02950915742,0.02993999162,0.0006346505162,0.9071942459,622408.1381,622408.1471,55.73368693,471.160371,1350.08546,0.2353020533,0.001879474776,1.251919051e-06,1.002515026,57.96655418,1557345.524,571.450436,0,-1,0.23718277999505102,54.516198791616034,0,158.48182953118635
274,NO_ID,39071202.14,1387.810373,3.267147284,0.02597296896,0.0248745598,0.07629640639,0.697158136,101300.1837,101300.1859,0.8995883999,164.5140996,1365.415415,0.3490979618,0.0006809006653,1.400303862e-07,0.06320925382,0.9323045043,24752.96257,9.135809942,0,-1,0.3497790024956862,39.51975288243216,0,0.041288739246665415
275,NO_ID,37200087.14,1415.143431,5.372975955,0.0233451551,0.006224232901,0.01615443537,0.8736236399,3019751.265,3019751.267,112.3532216,169.6843974,1381.634414,0.09304494095,0.004526304001,2.098565214e-06,1.000200915,113.2208643,3298047.318,1287.748461,0,-1,0.09757334351621401,21.432945190400005,0,644.0431838723829
276,NO_ID,37375170.54,1418.426223,5.597554361,0.0325506872,0.0375308918,0.07295319898,0.9107032195,3643052.576,3643052.577,139.6505058,236.597854,1386.333092,0.151601148,0.004271560651,8.290177003e-06,1.000124481,142.9124833,3268073.465,1227.5094,0,-1,0.155880998828003,16.33535435135991,0,995.0134576630525
277,NO_ID,39096298.91,1382.210067,5.30015258,0.01337615448,0.003145372513,0.01991386569,0.834650572,149948.2224,149948.2511,22.14476844,475.7167083,1355.528915,0.2657424305,0.001038793613,7.903021515e-08,1.0045728,22.38389303,851424.7176,323.1472447,0,-1,0.2667813031432152,49.375118137664,0,25.019937207205103
278,NO_ID,37114089.44,1384.786803,3.110952637,0.01916184229,0.03314723198,0.02804153341,0.767829535,101300.5673,101300.5711,1.952076965,229.4161123,1363.280168,0.3091971289,0.0006121793198,2.141671741e-07,0.1262712712,2.026817908,37278.84368,13.77972591,0,-1,0.3098095223869741,41.654999636928096,0,0.19441859577977608
279,NO_ID,38947095.12,1415.481716,4.797986427,0.01275074247,0.01014197504,0.07825374321,0.7853067105,3045196.519,3045196.524,91.35950099,138.8155903,1392.416374,0.1908898327,0.003972639908,6.155808608e-06,1.000089308,91.83308886,3622500.449,1418.535118,0,-1,0.19486862841660801,10.634700227840085,0,425.8448174051944
280,NO_ID,37573933.4,1415.577565,4.416628586,0.03672945009,0.03552290679,0.02736627283,0.9224452075,3095958.609,3095958.61,136.5860196,264.4486384,1381.274981,0.1132068985,0.004070245448,6.066830494e-06,1.000026803,140.6998877,1734390.574,649.1521798,0,-1,0.117283210778494,21.743605490240043,0,951.8235076618151
281,NO_ID,37224778.41,1393.885673,5.836733017,0.03339504175,0.02257434938,0.1553735457,0.6280956438,101300.3646,101300.3654,0.3049205389,84.84433809,1374.33876,0.4286598894,0.0007112922723,1.046358805e-07,0.02258117478,0.3163644819,33034.22906,12.13689161,0,-1,0.4293712863081805,30.59640776665583,0,0.004743700767503387
282,NO_ID,37868183.68,1398.425159,3.377498153,0.01032365323,0.01280765691,0.05744293214,0.8098535135,101502.5398,101502.551,7.477580169,308.6466014,1377.74924,0.2754093977,0.0006644340225,1.843659798e-07,0.4358696054,7.59771031,132921.0413,50.95531563,0,-1,0.2760740160884798,27.18579837452785,0,2.852765570603167
284,NO_ID,39620830.88,1420.933897,5.640127649,0.03388245682,0.02899271867,0.09132810274,0.9045121239,3822992.928,3822992.929,139.7400864,227.032604,1387.420026,0.1520175539,0.004596275084,7.035192846e-06,1.000448084,142.4382597,3523995.199,1333.512159,0,-1,0.156620864176846,15.133258526079999,0,996.2903952591562
286,NO_ID,38847109.13,1381.672731,5.594299075,0.03990718422,0.03865111206,0.01525688452,0.916664681,489067.823,489076.2177,47.81401159,625.2218064,1344.322526,0.2426664447,0.001818185843,1.092912046e-06,0.9408430031,50.51975956,1089487.523,391.7648957,0,-1,0.24448572345504602,60.364470593279975,0,116.64182164942113
288,NO_ID,37667362.51,1411.670725,3.618006529,0.01299983556,0.02617554983,0.1038592217,0.8784671017,156496.1627,156510.3213,24.31125925,608.8476212,1386.204572,0.252380953,0.0008726643866,5.502867912e-07,0.9587946692,24.99130632,318028.0738,121.503804,0,-1,0.2532541676733912,18.695270455871878,0,30.154965628607673
289,NO_ID,38221782.08,1391.057535,4.704056709,0.02975535554,0.01548645391,0.1180967977,0.7049433991,101300.3234,101300.3242,1.057732056,180.564447,1366.993024,0.3683579746,0.0007336423835,8.455332694e-08,0.07335282137,1.090814636,58568.80768,21.69581511,0,-1,0.36909170153682697,37.94214379302389,0,0.05708148481071364
291,NO_ID,36798335.62,1418.778981,1.513192318,0.03619125226,0.02609772895,0.1093799623,0.903223496,215310.9663,215317.5876,21.02457133,662.2020488,1380.43812,0.1883192112,0.001209960411,3.407718662e-07,0.6507247425,22.09002929,39018.49483,14.6364316,0,-1,0.1895295123828662,24.424080981568068,0,22.55268365358459
292,NO_ID,39803156.47,1415.060109,3.927045835,0.03691467287,0.03305316285,0.04631281026,0.9126219648,3324465.449,3324465.451,134.2799753,263.2902149,1380.617133,0.1318949979,0.004281294622,6.237085789e-06,1.000432665,138.1358298,1517682.885,568.4540177,0,-1,0.136182529607789,22.255209112639932,0,919.954681967786
293,NO_ID,37190237.6,1397.140425,5.530911731,0.03995891165,0.01099010487,0.03287462152,0.8896457223,3718660.365,3718660.367,129.0113307,231.1573641,1362.673315,0.1781143968,0.00509748618,2.548684747e-06,1.000299912,131.1820249,3648440.168,1368.233926,0,-1,0.183214431664747,39.94674236640003,0,849.1797678053449
295,NO_ID,39980451.66,1383.044369,5.130109619,0.03730243138,0.002664957274,0.05012401849,0.8864868681,628674.4001,628674.4117,51.94904575,478.2048937,1345.954602,0.2443060123,0.002251099152,1.042672919e-07,1.0001921,53.2887336,1313108.483,487.5586248,0,-1,0.2465572157192919,58.64304638393605,0,137.68894664977515
299,NO_ID,38863261.66,1406.720206,4.452795474,0.039762487,0.02078517281,0.01426457987,0.9107579537,3330620.335,3330620.336,133.6975697,252.3106757,1370.94361,0.1260701914,0.004577766503,4.010540455e-06,1.000123984,136.8395979,1979726.65,743.2046198,0,-1,0.130651968443455,31.92479298559988,0,911.9918440656304
300,NO_ID,36395732.01,1405.727948,2.780466037,0.03122549003,0.001279955881,0.09705992634,0.8863139627,404297.263,404297.2764,42.50221735,526.9512546,1368.434698,0.2071543534,0.001814381888,3.685121879e-08,1.006423539,43.46804872,308082.4664,117.3555893,0,-1,0.2089687721392188,36.30655175167999,0,92.16522855442045
301,NO_ID,39471671.95,1406.934335,3.580406396,0.02845084467,0.008402370659,0.1505955656,0.8652153924,137716.0673,137729.3728,17.03875487,721.7187451,1370.876583,0.2745152218,0.001078874378,1.042656597e-07,0.7489011812,17.48158143,244881.9202,92.48955175,0,-1,0.27559420044365973,34.035278716927905,0,14.812202424487182
305,NO_ID,37576146.57,1417.675534,4.810504584,0.01556262003,0.02954518104,0.1994861366,0.7717364385,101401.5271,101401.5286,2.316835814,210.0478956,1397.875658,0.3439880454,0.0005985056284,2.275794032e-07,0.1463379145,2.387898898,101140.5524,38.4470467,0,-1,0.34458677860780323,7.059445022656064,0,0.2738636831139307
307,NO_ID,37904688.06,1405.401025,3.477042256,0.02638564461,0.03635108206,0.1013936173,0.8950416222,210136.7628,210152.722,21.87189418,624.9985649,1372.73178,0.2530500398,0.001088348057,5.556342481e-07,0.7136712698,22.88844463,234756.4099,87.19133273,0,-1,0.2541389434912481,32.13373247180789,0,24.4071303582203
308,NO_ID,38541767.07,1416.767016,5.458181246,0.01285534553,0.02841546468,0.1065705995,0.866503143,1757279.707,1757279.711,82.32497983,202.5163668,1394.437813,0.2279492587,0.00248235922,5.940718021e-06,1.000038229,83.79267273,2673092.677,1028.604577,0,-1,0.230437558638021,9.43752798752007,0,345.78583183724015
309,NO_ID,36733196.53,1403.208062,1.390264087,0.01170092676,0.007503356784,0.02699481895,0.8114626774,101339.8533,101339.8615,7.330829877,306.7212109,1379.777369,0.2125377314,0.0007296749488,1.095532287e-07,0.4228572417,7.436836772,21650.01445,8.392569718,0,-1,0.21326751590202872,25.157773493888044,0,2.7418911574242775
310,NO_ID,36820303.73,1417.144254,1.997681634,0.01881835193,0.02918589185,0.03986598189,0.9000446945,665138.5897,665138.5964,57.10153742,394.9055925,1388.811498,0.1426921065,0.001745302799,1.753113553e-06,1.003169208,59.09719073,186505.5328,71.55765152,0,-1,0.144439162412553,15.762813302591894,0,166.35640692488062
311,NO_ID,39042470.5,1401.448083,4.220782375,0.01637436582,0.01060590106,0.1441215766,0.6737186133,101300.2978,101300.3001,1.02124209,111.2388636,1380.811872,0.3616276052,0.0007144750024,1.033262286e-07,0.07150822528,1.039567272,49153.06486,18.64905366,0,-1,0.36234218352862857,24.12329580940809,0,0.053210990121814704
312,NO_ID,38261354.85,1420.072183,5.183406184,0.03852397309,0.001984681402,0.148662415,0.8777839779,3692155.928,3692155.93,124.8553659,212.6852678,1384.081096,0.1908101924,0.005335797837,4.688255873e-07,1.00035388,126.3275297,3354754.959,1287.999557,0,-1,0.1961464590625873,18.555924206080135,0,795.3501221440245
314,NO_ID,39716653.07,1406.766793,3.431238783,0.02996613767,0.02294996739,0.02057818392,0.8881660881,3185989.394,3185989.397,118.9389451,236.2666636,1374.3619,0.1413683155,0.004266382874,5.411907849e-06,1.001072173,121.4480946,1299866.408,491.9821609,0,-1,0.145640110281849,28.599066787840002,0,721.7588092602455
315,NO_ID,39153296.07,1415.823881,4.302757859,0.01110674817,0.03092319186,0.1491616703,0.8424315106,101670.4532,101670.4712,8.199639239,413.9712547,1394.920259,0.297618476,0.0005636045429,3.096569695e-07,0.4481648215,8.440166639,196733.4118,75.14633467,0,-1,0.29818239019986953,10.014671909952085,0,3.4303103902932905
316,NO_ID,37903422.16,1401.866544,1.444372158,0.00711195292,0.006604424637,0.02655701787,0.7174400055,101300.2397,101300.2416,2.130708666,93.42487482,1385.193514,0.2537985541,0.0006758042823,1.442405168e-07,0.141055002,2.151266847,10143.34011,3.945870563,0,-1,0.25447450262281684,19.741653846592044,0,0.23162854180446424
318,NO_ID,38539709.31,1400.520801,5.405959342,0.03087015844,0.002636742998,0.171936299,0.7746274703,101340.4507,101340.4592,3.406465216,351.1819895,1369.99725,0.3434926108,0.0008131624692,1.501742545e-08,0.2136224049,3.483692794,187694.893,70.48559349,0,-1,0.34430578828662545,34.93789211155217,0,0.5920410850927513
319,NO_ID,38339724.74,1383.787189,3.678446761,0.03016156295,0.009325842533,0.04250604666,0.8727630007,160620.4639,160630.6236,19.12621005,709.3160205,1347.34549,0.2563836635,0.001160743186,1.272359007e-07,0.7673002844,19.67106502,278760.2065,103.4477767,0,-1,0.25754453392190074,57.55171290310409,0,18.663873003914336
320,NO_ID,37785510.54,1410.404696,3.427302991,0.01773639575,0.03641850708,0.01014003625,0.8877057409,2473917.735,2473917.739,104.3768544,225.4948849,1384.452874,0.1468461763,0.003050592283,8.137919184e-06,1.000041336,106.8653588,1136941.388,432.5303941,0,-1,0.149904906502184,18.963818649599943,0,555.8432517570816
321,NO_ID,38089238.56,1397.978363,3.546716206,0.0217015129,0.01419279779,0.1329207651,0.6283216404,101300.6343,101300.6357,0.4494001647,81.90079315,1377.946277,0.3806554234,0.0007133803115,1.027995171e-07,0.03271868471,0.460457677,17589.77374,6.600901534,0,-1,0.3813689065110171,26.988890594047916,0,0.010304107552672812
324,NO_ID,38774782.03,1413.935053,1.632846541,0.02449818014,0.02543420421,0.05792178209,0.898410667,297528.0727,297532.0856,35.87190189,639.7038566,1379.115241,0.1637954167,0.001397353974,6.98085894e-07,0.9552621487,37.29763359,80408.14041,30.52411815,0,-1,0.16519346875989402,25.69434103347203,0,65.65272169417271
327,NO_ID,39700117.65,1404.238475,3.175565922,0.01352962419,0.01503739586,0.03827276304,0.8579918486,778538.5226,778538.5297,53.6527865,262.8834538,1379.773634,0.2034438131,0.001949669137,1.633188312e-06,1.001884011,54.56118551,626165.3992,241.3780055,0,-1,0.20539511542531202,24.72810134553606,0,146.86844383747865
328,NO_ID,39524665.5,1401.903273,2.650900518,0.03684019507,0.001024783461,0.08788265175,0.8889130853,433659.0283,433659.0495,44.07539971,587.2730271,1362.105779,0.208619699,0.001938621465,2.770934689e-08,1.004057494,45.25786278,286339.5701,108.0925836,0,-1,0.2105583481743469,42.616679221888035,0,99.11432957123816
329,NO_ID,36979462.45,1398.701678,1.122513308,0.03726696485,0.01471092696,0.05655019322,0.8171723923,101525.5575,101525.569,3.425830176,429.7865493,1366.258599,0.2424110626,0.0007674266369,6.876709652e-08,0.2015384717,3.569092629,6658.791725,2.479365061,0,-1,0.24317855800399651,38.67642464320011,0,0.5987914487138872
330,NO_ID,37538347.99,1411.955374,1.665544135,0.03964362154,0.004436999544,0.1403869295,0.8744105575,104642.2383,104644.7785,10.55108269,758.2468379,1371.693666,0.242914918,0.000944776508,2.7473724e-08,0.5185293815,10.90768389,30660.64086,11.54814751,0,-1,0.243859721981724,33.239362967488205,0,5.67986458832743
331,NO_ID,38726445.43,1407.782592,5.153932091,0.006651569377,0.007881763404,0.03855567672,0.7901932673,1040549.159,1040549.165,53.79138438,133.0792544,1390.777102,0.2235470756,0.002097562262,2.573661319e-06,1.000109704,54.09603864,2402214.05,941.8015451,0,-1,0.225647211523319,13.556946538240027,0,147.62821599576057
332,NO_ID,38054563.65,1410.660697,1.053113042,0.02848961162,0.01960719759,0.1317103316,0.6252521999,101300.3836,101300.384,0.3576035094,97.06849907,1388.769386,0.3274814133,0.0007098111224,1.066565786e-07,0.0261999965,0.3707565514,1240.832766,0.4669181105,0,-1,0.32819133107897863,16.165781754496038,0,0.00652450356812224
334,NO_ID,39965697.42,1402.700039,1.582826341,0.03473294936,0.002735961835,0.004434945307,0.8925638663,652371.5935,652371.6046,55.08889965,494.3301666,1362.089845,0.1208495543,0.002296776067,1.215502286e-07,1.004975992,56.64345298,122354.8795,46.58336742,0,-1,0.1231464519172286,42.492637180160045,0,154.83606452284542
335,NO_ID,38720378.52,1397.170435,1.600218686,0.01658916256,0.01041300112,0.02447790564,0.8442803564,101994.7221,101994.7729,11.91020951,562.5224654,1367.998878,0.214946604,0.0007953612797,1.26750629e-07,0.6414798755,12.15563264,39071.24629,14.92008679,0,-1,0.215742092030329,36.93584537785591,0,7.237402580208899
336,NO_ID,37039537.22,1414.028608,3.764143983,0.009417514799,0.01672658868,0.01206451731,0.8147631703,2510958.475,2510958.479,87.47831089,144.5462439,1393.933642,0.1527543536,0.00300808699,8.341477542e-06,1.000160439,88.15278886,1838460.582,721.2902397,0,-1,0.155770782067542,9.459344576000149,0,390.43137123303535
337,NO_ID,38107407.88,1396.921847,1.629217594,0.008361475301,0.006333995977,0.1049396923,0.3934967465,101300.3143,101300.3143,0.02749864799,4.725577256,1385.406726,0.4010748418,0.0006956816022,1.202253302e-07,0.001991473125,0.02775210079,363.9751217,0.1390761091,0,-1,0.40177064362753023,19.528441798848007,0,3.8580389861118926e-05
339,NO_ID,38447136.71,1392.420814,5.147934611,0.008266478836,0.003961420933,0.007253224962,0.8160029561,326105.6581,326105.6674,31.47811057,224.5339974,1372.669219,0.2450297412,0.001375004211,3.333533835e-07,1.000024311,31.69667994,1247424.63,482.2091186,0,-1,0.24640507876438353,32.12207337881591,0,50.55466556414008
341,NO_ID,36521360.35,1393.841903,4.596906859,0.02571594866,0.02243105657,0.07245661767,0.884768901,177383.0136,177390.0109,21.30008625,653.8263117,1361.357016,0.2652997699,0.001088364408,3.410052997e-07,0.7817302766,22.03443519,437751.3964,162.9417391,0,-1,0.2663884753132997,43.52945887129613,0,23.147636441706073
342,NO_ID,38406007.78,1399.3021,4.21328442,0.01435460375,0.01219106878,0.03593548009,0.8522073532,1015297.241,1015297.247,60.22147949,223.7027269,1374.391173,0.2153451823,0.002315054251,1.773934014e-06,1.000671312,61.05719282,1291893.791,496.3587421,0,-1,0.217662010485014,29.959036765759947,0,185.0319689777801
343,NO_ID,37948955.85,1413.734232,4.883453495,0.01792494956,0.01011632948,0.02751812067,0.8477263964,2975924.715,2975924.717,103.06292,157.7803142,1385.166238,0.1276094334,0.004183493246,4.216916893e-06,1.000138114,103.8076355,3010877.93,1175.793497,0,-1,0.13179714356289302,17.929170182399957,0,541.9370142309388
345,NO_ID,36754356.39,1383.522665,2.036254729,0.03699080665,0.03940606636,0.01127228366,0.8445170294,101452.7598,101452.7858,4.028439946,505.0173075,1351.769565,0.2654663998,0.0006978692579,1.645209876e-07,0.2283097724,4.27274119,22617.35022,8.158941284,0,-1,0.2661644335788876,53.16550523372803,0,0.8279759387004327
346,NO_ID,36059904.56,1419.910739,1.327969358,0.005118612716,0.02971916142,0.003483383713,0.880978571,101535.4641,101535.4995,16.26907881,507.8734779,1401.742814,0.1533516597,0.0004604173081,4.75637721e-07,0.7831261454,16.73821162,27432.33189,10.72788487,0,-1,0.153812552645821,3.1922033029759405,0,13.504230883979131
347,NO_ID,37569240.07,1407.994808,2.573580444,0.0288057194,0.03727759929,0.06032375979,0.9126956449,391464.4611,391468.314,43.36869024,618.807108,1372.988596,0.1927094242,0.001536330249,1.067222886e-06,0.9559300663,45.57144037,211785.9141,78.78391956,0,-1,0.194246821671886,31.76086674489602,0,95.96139250678934
348,NO_ID,39058842.91,1410.044214,5.67340507,0.02002151132,0.01771695681,0.1219150871,0.8704491604,1325667.63,1325667.635,72.31979242,248.5849238,1382.679384,0.2442261274,0.002666602298,2.388970497e-06,1.000185306,73.68430771,2479147.336,947.4032285,0,-1,0.246895118668497,21.47218871680002,0,266.8445089628515
349,NO_ID,37118570.38,1420.544809,5.226339425,0.03051776307,0.01484528322,0.1342953304,0.8738845417,3644020.775,3644020.777,122.0847984,205.5290388,1388.784427,0.191499723,0.004798724349,4.308259073e-06,1.000772761,123.7178051,3444957.58,1321.219603,0,-1,0.196302755608073,13.883399703999885,0,760.4437755290123
351,NO_ID,39064515.06,1393.935425,3.837327123,0.01809888471,0.02511900312,0.1043668942,0.6587374694,101300.1359,101300.1376,0.5844904659,96.00377725,1375.454029,0.3705495244,0.0006364154709,1.83283241e-07,0.04204836756,0.6018014079,24723.00282,9.227276988,0,-1,0.37118612315414096,29.481138913024097,0,0.017430056363673417
352,NO_ID,38301938.19,1417.540887,4.959210609,0.0324677548,0.02722644908,0.06211754605,0.905344107,3446308.35,3446308.352,133.2311369,229.6284943,1384.484372,0.138411319,0.004370652092,6.201096297e-06,1.000466643,135.9438181,2570779.731,974.3800166,0,-1,0.142788172188297,18.309990656000082,0,905.639583656456
353,NO_ID,36163044.45,1386.160481,5.070867461,0.03922204717,0.002690890082,0.04062864893,0.8982728558,826151.4831,826151.4888,62.71039625,416.2396527,1350.302591,0.2257005365,0.002531773269,1.271751391e-07,1.002191635,64.36074441,1383110.193,515.3363641,0,-1,0.22823243694413908,54.16867205081621,0,200.642540705715
354,NO_ID,37330230.51,1401.426533,3.463940424,0.03948995907,0.03899589386,0.1217580496,0.8698363341,101373.8468,101374.0016,6.089654558,617.3691939,1366.894443,0.296742874,0.0007424400306,1.726563784e-07,0.3189106902,6.448813007,82118.79262,29.87948652,0,-1,0.2974854866869784,38.04067773804809,0,1.8920353385597029
355,NO_ID,36272686.11,1411.483858,2.403555444,0.02433737725,0.03263792105,0.1148933882,0.8862787375,129978.5619,129992.665,13.6353287,637.9430992,1379.68296,0.247259012,0.0008438255374,3.18130929e-07,0.5822499246,14.22672208,75052.15259,28.14267958,0,-1,0.248103155668329,25.233853720383877,0,9.485825956992025
356,NO_ID,36338786.42,1413.637312,5.388724301,0.0104008696,0.01527882941,0.1906205884,0.6639040208,101300.2682,101300.2685,0.6886657364,60.40192806,1398.177774,0.3780254997,0.0006256483925,1.932331416e-07,0.04836074952,0.6999415318,54991.37266,21.11512199,0,-1,0.3786513413256416,6.757393828351951,0,0.024196964106701743
357,NO_ID,36529125.6,1410.468445,4.319986342,0.02318342108,0.02424650779,0.02196422119,0.8828318079,3163018.853,3163018.856,116.8886423,203.9638487,1381.344304,0.1392262889,0.004000813331,6.879731833e-06,1.000852893,118.7745602,2100478.993,802.9650884,0,-1,0.143233981962833,21.631363934080127,0,697.089525445783
359,NO_ID,36869522.07,1413.146862,5.039661796,0.02857604288,0.03572040427,0.1454375431,0.908353485,349866.6724,349871.208,41.14419392,625.1619039,1379.812802,0.2570609461,0.001465176011,9.312750185e-07,0.9766203157,43.00912914,806715.4955,300.868812,0,-1,0.2585270533860185,24.963283329664137,0,86.36962721053902
360,NO_ID,37540501.16,1413.481914,4.852710218,0.02535883267,0.02467844103,0.1526227804,0.8949156267,322853.4398,322853.483,38.66897536,593.0649933,1381.587618,0.2604128266,0.001429511975,6.816072574e-07,1.003508812,40.00127806,796342.9857,300.6210529,0,-1,0.2618430201822574,23.20575579852789,0,76.2902885404228
361,NO_ID,36564404.0,1382.948351,5.351012561,0.0326462449,0.03287569101,0.07339623907,0.7601276758,101300.5295,101300.5329,1.49209624,251.8122355,1358.982112,0.3540258398,0.0006786552257,1.460759042e-07,0.09866945511,1.561609081,88571.846,32.19576826,0,-1,0.3547046411016042,45.95305566112006,0,0.11358934639908863
362,NO_ID,37778297.48,1400.163083,1.96614779,0.02338500613,0.008633635178,0.07712734021,0.8509592544,101558.1255,101558.217,11.01856971,631.1586722,1366.900666,0.2413541374,0.0008468976151,8.0395327e-08,0.5867276936,11.282913,52619.89335,19.94400755,0,-1,0.24220111541042702,38.03433679967998,0,6.194330533373953
363,NO_ID,38553088.66,1419.841451,1.234177123,0.01676888807,0.03442063219,0.04571368787,0.8942265387,206977.3382,206982.6362,24.75813691,604.0560294,1389.806093,0.1486856172,0.000988048306,7.151253503e-07,0.8045038794,25.81621797,32767.31394,12.53139827,0,-1,0.1496743806313503,15.061441503552032,0,31.27374200277063
364,NO_ID,37369132.75,1416.918977,1.548515134,0.01789969345,0.002017501622,0.01900312523,0.8581023352,945574.0722,945574.0778,60.0828991,249.0343293,1383.009143,0.09129784839,0.002609078722,2.537361849e-07,1.000632889,60.80841553,162975.6538,64.22541353,0,-1,0.0939071808481849,21.385689593791994,0,184.1813655235092
365,NO_ID,39826476.5,1384.120493,3.759668103,0.01426112833,0.01930247707,0.01643435673,0.8247035376,101367.7518,101367.7746,7.92610388,430.376083,1360.115578,0.2806946041,0.0006736322064,2.047936058e-07,0.4545311486,8.11468985,164393.47,61.69952207,0,-1,0.2813684411000058,44.819546638848124,0,3.2052613630893396
366,NO_ID,38953646.86,1396.12787,2.931033275,0.03742518417,0.01774560199,0.04552829211,0.9054352578,417884.8762,417884.9622,45.64191145,653.5739828,1357.344006,0.205193011,0.001825910126,5.148096775e-07,1.003681654,47.50698344,314034.6218,116.4888713,0,-1,0.2070194359356775,47.38854767923203,0,106.28490208212455
368,NO_ID,38009508.22,1414.340235,5.81225784,0.01804644758,0.007614508053,0.07998172384,0.8219750784,3279347.744,3279347.747,101.6548325,149.5057407,1386.157881,0.1739721067,0.004533464475,3.732210397e-06,1.000205433,102.2196368,4927695.932,1920.650966,0,-1,0.178509303385397,16.743336443840008,0,527.2298454389314
